"60","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"60","21912371","1","3","0","0","2.01","1.05",NULL,NULL
"60","21912373","0","4","0","0",NULL,"1.05;2.01",NULL,NULL
"61","21605241","3","1","0","0","1.11;2.02;2.05","2.08",NULL,NULL
"61","21901324","0","4","0","0",NULL,"2.08",NULL,NULL
"61","21912371","4","0","0","0","1.07;2.08",NULL,NULL,NULL
"61","21912373","4","0","0","0","1.05;2.02;2.08",NULL,"NULL;NULL",
"62","21605241","0","0","4","0",NULL,NULL,"1.01;2.02;2.05;3.04",NULL
"62","21901324","0","4","0","0",NULL,"1.01;1.04;2.05;5.03",NULL,NULL
"62","21912371","0","1","3","0",NULL,"2.05","1.01;5.03",NULL
"62","21912373","0","4","0","0",NULL,"1.05;2.05;3.04",NULL,NULL
"63","21605241","0","2","2","0",NULL,"1.07","1.01;2.08",NULL
"63","21901324","0","4","0","0",NULL,"1.01;1.04;2.08",NULL,NULL
"63","21912371","0","4","0","0",NULL,"1.01;2.08",NULL,NULL
"63","21912373","0","4","0","0",NULL,"1.05;1.07;1.11;2.08",NULL,NULL
"64","21605241","3","1","0","0","1.07;2.01;2.05","2.08",NULL,NULL
"64","21901324","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
"64","21912371","4","0","0","0","2.01;2.08",NULL,NULL,NULL
"64","21912373","4","0","0","0","2.01;2.05;2.08",NULL,"NULL;NULL",
"65","21605241","3","1","0","0","1.11;2.01;2.05","1.05",NULL,NULL
"65","21901324","0","4","0","0",NULL,"2.05",NULL,NULL
"65","21912371","0","4","0","0",NULL,"1.05;2.02",NULL,NULL
"65","21912373","0","4","0","0",NULL,"1.05;2.02",NULL,NULL
"66","21605241","3","1","0","0","1.07;2.05","1.01",NULL,NULL
"66","21901324","0","4","0","0",NULL,"1.01;1.06;1.07",NULL,NULL
"66","21912371","0","4","0","0",NULL,"1.06;2.05",NULL,NULL
"66","21912373","2","2","0","0","2.05","1.07",NULL,NULL
"67","21605241","0","4","0","0",NULL,"1.07;2.08",NULL,NULL
"67","21901324","0","4","0","0",NULL,"1.05;1.07;2.08",NULL,NULL
"67","21912371","0","4","0","0",NULL,"1.05;1.07;2.08",NULL,NULL
"67","21912373","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
"68","21605241","3","1","0","0","2.01;2.05","2.08;5.03",NULL,NULL
"68","21901324","0","4","0","0",NULL,"1.07;2.05;2.08",NULL,NULL
"68","21912371","0","4","0","0",NULL,"2.05",NULL,NULL
"68","21912373","3","1","0","0","2.01;2.05;2.08","1.07",NULL,NULL
"69","21605241","2","2","0","0","2.05","1.01;2.02",NULL,NULL
"69","21901324","0","4","0","0",NULL,"1.01;1.04;2.05",NULL,NULL
"69","21912371","1","3","0","0","2.05","1.01;1.12;2.02",NULL,NULL
"69","21912373","2","2","0","0","2.05","1.12;2.02",NULL,NULL
"70","21605241","1","1","0","2","2.02","3.04",NULL,"1.07"
"70","21901324","0","4","0","0",NULL,"1.05;1.07",NULL,NULL
"70","21912371","4","0","0","0","2.05",NULL,NULL,NULL
"70","21912373","0","4","0","0",NULL,"1.07;2.02",NULL,NULL
"71","21605241","2","2","0","0","2.02","1.05",NULL,NULL
"71","21901324","0","4","0","0",NULL,"1.05",NULL,NULL
"71","21912371","0","4","0","0",NULL,"1.05",NULL,NULL
"71","21912373","3","1","0","0","2.02","1.05",NULL,NULL
"72","21605241","2","2","0","0","1.07","2.08",NULL,NULL
"72","21901324","0","4","0","0",NULL,"1.07;2.08",NULL,NULL
"72","21912371","4","0","0","0","1.05;1.07;2.08",NULL,NULL,NULL
"72","21912373","4","0","0","0","1.05;1.07;2.08",NULL,"NULL;NULL",
"73","21605241","0","2","2","0",NULL,"5.03","2.02;2.05",NULL
"73","21901324","0","4","0","0",NULL,"1.04;2.05",NULL,NULL
"73","21912371","0","4","0","0",NULL,"2.05;5.03",NULL,NULL
"73","21912373","1","3","0","0","2.05","1.04;2.02;5.03",NULL,NULL
"74","21605241","0","0","3","1",NULL,NULL,"2.02;2.08;3.04","1.01;2.05"
"74","21901324","0","4","0","0",NULL,"1.01;1.04;2.08;5.03",NULL,NULL
"74","21912371","0","4","0","0",NULL,"1.01;2.08;3.04",NULL,NULL
"74","21912373","0","4","0","0",NULL,"1.05;1.07;2.02;2.08;3.04",NULL,NULL
"75","21605241","2","1","1","0","1.07;1.11","2.08","1.01",NULL
"75","21901324","0","4","0","0",NULL,"1.01;1.07;2.05;2.08",NULL,NULL
"75","21912371","1","3","0","0","2.05","1.11;2.08",NULL,NULL
"75","21912373","4","0","0","0","1.07;2.05;2.08",NULL,"NULL;NULL",
"76","21605241","0","4","0","0",NULL,"2.02;2.05",NULL,NULL
"76","21901324","0","4","0","0",NULL,"1.07;2.05",NULL,NULL
"76","21912371","0","4","0","0",NULL,"1.07;2.05",NULL,NULL
"76","21912373","0","4","0","0",NULL,"1.07;2.02;2.05",NULL,NULL
"77","21605241","1","3","0","0","2.05","2.02",NULL,NULL
"77","21901324","0","4","0","0",NULL,"2.05",NULL,NULL
"77","21912371","0","4","0","0",NULL,"2.02",NULL,NULL
"77","21912373","0","4","0","0",NULL,"1.07;2.02;2.05",NULL,NULL
